customer_id,acquisition_campaign_id,acquisition_channel,acquisition_date,first_product,second_product,initial_premium_euro,current_premium_euro,status,churn_date,churn_reason,total_premium_paid_euro,claims_count,claims_total_euro,last_renewal_date,next_renewal_date,segment,lifetime_months,customer_value_score
6583,13,Telefónica,15/06/2021,Salud,Auto,226.74,236.67,Active,,,10124.8,2,3929.79,15/06/2022,15/06/2023,Familia Adulta,43,100
6584,16,Partners,19/12/2023,Salud,Auto,181.02,189.9,Active,,,2238.49,0,0,18/12/2024,18/12/2025,Pre-jubilación,12,100
6585,7,Agentes,01/02/2020,Salud,,131.32,135.34,Active,,,7591.36,1,3346.39,31/01/2021,31/01/2022,Familia Joven,59,100
6586,15,Partners,08/05/2021,Vida,,42.99,44.17,Active,,,1896.86,0,0,08/05/2022,08/05/2023,Senior,44,100
6587,18,Digital,16/07/2020,Vida,Auto,200.19,219,Active,,,11096.31,0,0,16/07/2021,16/07/2022,Soltero,54,100
6588,10,Agentes,19/03/2023,Vida,,45.4,46.3,Churned,29/04/2024,Servicio,597.3,0,0,,,Soltero,13,87
6589,19,Digital,29/10/2020,Vida,Salud,134.08,139.01,Active,,,7036.18,1,4604.59,29/10/2021,29/10/2022,Familia Adulta,50,100
6590,7,Agentes,04/12/2022,Salud,,87.11,89.54,Active,,,2094.05,1,3619.1,04/12/2023,03/12/2024,Senior,25,75
6591,16,Partners,17/03/2023,Hogar,,179.92,183.2,Active,,,3871.06,0,0,16/03/2024,16/03/2025,Soltero,21,100
6592,2,Digital,16/09/2023,Vida,,52.78,53.9,Active,,,778.32,0,0,15/09/2024,15/09/2025,Familia Joven,15,100
6593,16,Partners,23/04/2023,Vida,,58.25,63.78,Active,,,1185.94,0,0,22/04/2024,22/04/2025,Familia Adulta,20,100
6594,15,Partners,27/04/2023,Hogar,,132.82,137.78,Active,,,2715.88,1,746.34,26/04/2024,26/04/2025,Pre-jubilación,20,100
6595,12,Telefónica,28/11/2021,Hogar,,115.6,124.57,Churned,10/01/2024,Insatisfacción,3032.17,1,2359.57,,,Familia Joven,25,100
6596,20,Digital,10/09/2020,Salud,,113.77,124.73,Active,,,5747.11,0,0,10/09/2021,10/09/2022,Joven,52,100
6597,10,Agentes,02/06/2022,Hogar,Salud,286.35,292.51,Active,,,8712.89,0,0,02/06/2023,01/06/2024,Soltero,31,100
6598,10,Agentes,05/12/2020,Salud,,116.08,122.24,Active,,,5440.07,0,0,05/12/2021,05/12/2022,Soltero,49,100
6599,1,Digital,19/03/2020,Vida,,55.73,58.71,Active,,,3365.31,0,0,19/03/2021,19/03/2022,Familia Adulta,58,100
6600,7,Agentes,25/10/2023,Auto,Vida,269.91,285.87,Active,,,3697.43,0,0,24/10/2024,24/10/2025,Familia Adulta,14,100
6601,7,Agentes,26/02/2020,Salud,,100.34,105.4,Active,,,5654.4,0,0,25/02/2021,25/02/2022,Soltero,59,100
6602,10,Agentes,18/02/2020,Salud,,110.84,116.04,Churned,13/11/2021,Precio,2400.5,0,0,,,Familia Joven,21,100
6603,10,Agentes,30/11/2021,Vida,,78.46,84.08,Active,,,2938.84,1,3923.6,30/11/2022,30/11/2023,Familia Adulta,37,100
6604,11,Telefónica,19/09/2022,Salud,,140.49,145.18,Active,,,3879.98,0,0,19/09/2023,18/09/2024,Joven,27,100
6605,11,Telefónica,14/12/2021,Salud,,121.13,122.83,Churned,28/03/2023,Precio,1882.91,0,0,,,Soltero,15,100
6606,10,Agentes,07/09/2022,Vida,,62.79,67.09,Active,,,1826.97,0,0,07/09/2023,06/09/2024,Joven,28,100
6607,19,Digital,24/08/2020,Vida,,61.89,67.4,Active,,,3251.97,1,1066.01,24/08/2021,24/08/2022,Pre-jubilación,53,100
6608,4,Digital,02/12/2022,Vida,,60.8,61.26,Churned,15/06/2024,Insatisfacción,1065,0,0,,,Senior,18,100
6609,12,Telefónica,06/11/2020,Salud,,113.8,122.65,Active,,,5623.61,0,0,06/11/2021,06/11/2022,Pre-jubilación,50,100
6610,10,Agentes,19/06/2021,Salud,,123.39,134.31,Churned,08/02/2023,Fallecimiento,2343.37,0,0,,,Joven,19,100
6611,16,Partners,27/05/2021,Salud,,83.75,85.36,Active,,,3693.75,0,0,27/05/2022,27/05/2023,Soltero,43,100
6612,6,Digital,25/11/2022,Vida,,66.14,71.67,Active,,,1725.87,0,0,25/11/2023,24/11/2024,Pre-jubilación,25,100
6613,13,Telefónica,05/06/2021,Auto,Salud,291.87,295.64,Churned,20/08/2022,Competencia,4002.4,0,0,,,Familia Adulta,14,100
6614,18,Digital,11/10/2020,Salud,Vida,186.1,198.8,Active,,,9159.52,0,0,11/10/2021,11/10/2022,Familia Adulta,51,100
6615,3,Digital,07/09/2021,Salud,,145.57,156.28,Active,,,5578.05,0,0,07/09/2022,07/09/2023,Senior,40,100
6616,6,Digital,24/10/2022,Auto,,134.12,145.39,Churned,11/06/2023,Competencia,981.72,0,0,,,Familia Joven,7,95
6617,18,Digital,06/08/2021,Hogar,Vida,149.49,161.99,Active,,,6042.95,0,0,06/08/2022,06/08/2023,Senior,41,100
6618,10,Agentes,19/05/2020,Salud,,120.44,132.33,Active,,,6575.15,0,0,19/05/2021,19/05/2022,Senior,56,100
6619,12,Telefónica,02/11/2021,Vida,,47.53,48.95,Active,,,1759.03,0,0,02/11/2022,02/11/2023,Pre-jubilación,38,100
6620,15,Partners,27/05/2021,Hogar,,184.69,191.43,Active,,,8093.53,0,0,27/05/2022,27/05/2023,Joven,43,100
6621,7,Agentes,22/09/2022,Vida,,53.95,54.61,Active,,,1505.32,0,0,22/09/2023,21/09/2024,Pre-jubilación,27,100
6622,11,Telefónica,19/11/2020,Vida,,88.85,91.69,Active,,,4423.94,0,0,19/11/2021,19/11/2022,Familia Adulta,50,100
6623,17,Partners,27/07/2021,Auto,,270.67,296.36,Churned,04/04/2023,Emigración,5570.51,0,0,,,Familia Joven,20,100
6624,9,Agentes,24/07/2022,Salud,,126.6,131.26,Active,,,3594.9,0,0,24/07/2023,23/07/2024,Joven,29,100
6625,10,Agentes,09/04/2023,Vida,,68.17,70.21,Churned,15/12/2024,Competencia,1352.51,0,0,,,Soltero,20,100
6626,14,Partners,14/07/2022,Hogar,,139.46,148.21,Active,,,4306.68,0,0,14/07/2023,13/07/2024,Joven,30,100
6627,20,Digital,13/06/2020,Salud,,149.87,162.07,Active,,,8555.87,1,546.64,13/06/2021,13/06/2022,Joven,55,100
6628,7,Agentes,04/10/2021,Salud,,81.7,82.68,Active,,,3201.65,0,0,04/10/2022,04/10/2023,Soltero,39,100
6629,6,Digital,19/12/2022,Hogar,,183.03,191.75,Active,,,4443.74,0,0,19/12/2023,18/12/2024,Pre-jubilación,24,100
6630,5,Digital,17/03/2021,Hogar,,96.51,103.29,Churned,09/01/2023,Emigración,2020.81,0,0,,,Pre-jubilación,22,100
6631,17,Partners,21/07/2022,Vida,,99.37,99.38,Active,,,2818.52,0,0,21/07/2023,20/07/2024,Familia Adulta,29,100
6632,1,Digital,27/09/2022,Hogar,Salud,239.05,251.17,Active,,,6219.3,0,0,27/09/2023,26/09/2024,Familia Adulta,27,100
6633,2,Digital,20/01/2022,Salud,Vida,148.58,155.12,Active,,,5453.69,1,1771.08,20/01/2023,20/01/2024,Pre-jubilación,35,100
6634,19,Digital,01/08/2023,Salud,Vida,187.94,194.19,Churned,25/07/2024,Fallecimiento,2100.56,0,0,,,Familia Adulta,11,100
6635,10,Agentes,24/06/2021,Vida,Salud,131.26,134.48,Active,,,5333.24,1,2892.21,24/06/2022,24/06/2023,Joven,42,100
6636,10,Agentes,04/07/2022,Vida,,84.19,86.11,Active,,,2459.41,1,3863.71,04/07/2023,03/07/2024,Familia Joven,30,100
6637,5,Digital,29/03/2022,Hogar,,176.86,181.12,Active,,,5974.93,0,0,29/03/2023,28/03/2024,Joven,33,100
6638,10,Agentes,26/05/2023,Vida,,52.82,55.69,Active,,,988.68,0,0,25/05/2024,25/05/2025,Pre-jubilación,19,100
6639,5,Digital,08/02/2021,Hogar,,148.85,162.64,Active,,,7196.47,0,0,08/02/2022,08/02/2023,Soltero,47,100
6640,20,Digital,02/07/2021,Vida,,80.63,81.35,Active,,,3260.49,0,0,02/07/2022,02/07/2023,Familia Adulta,42,100
6641,18,Digital,29/05/2020,Salud,Vida,184.2,193.39,Active,,,10334.4,0,0,29/05/2021,29/05/2022,Joven,55,100
6642,15,Partners,25/11/2022,Vida,,51.12,52.6,Active,,,1314.73,1,4376.48,25/11/2023,24/11/2024,Joven,25,31
6643,7,Agentes,16/12/2020,Vida,Hogar,181.86,190.21,Churned,25/06/2021,Servicio,1143.36,1,516.66,,,Joven,6,84
6644,4,Digital,15/04/2022,Hogar,Salud,244.15,261.3,Active,,,8163.44,0,0,15/04/2023,14/04/2024,Senior,33,100
6645,11,Telefónica,09/01/2022,Auto,Salud,301.81,310.81,Active,,,10624.8,1,2496.67,09/01/2023,09/01/2024,Familia Adulta,36,100
6646,7,Agentes,24/05/2023,Hogar,,101.02,110.71,Active,,,1977.39,0,0,23/05/2024,23/05/2025,Senior,19,100
6647,4,Digital,12/05/2021,Vida,,71.04,74.85,Active,,,3198.34,0,0,12/05/2022,12/05/2023,Pre-jubilación,44,100
6648,10,Agentes,04/04/2021,Salud,Hogar,272.57,299.56,Active,,,11672.05,1,4167.64,04/04/2022,04/04/2023,Familia Adulta,45,100
6649,8,Agentes,31/03/2022,Vida,,55.7,56.35,Active,,,1926.6,0,0,31/03/2023,30/03/2024,Familia Adulta,33,100
6650,18,Digital,12/09/2020,Auto,,268.83,269.49,Active,,,14242.33,0,0,12/09/2021,12/09/2022,Familia Adulta,52,100
6651,15,Partners,17/02/2022,Salud,,124.67,131.07,Churned,28/01/2023,Fallecimiento,1427.38,0,0,,,Soltero,11,92
6652,1,Digital,15/05/2022,Salud,,139.95,153.33,Active,,,4403.75,0,0,15/05/2023,14/05/2024,Pre-jubilación,32,100
6653,4,Digital,17/03/2022,Auto,,293.48,315.55,Churned,06/10/2024,Fallecimiento,9052.81,1,3412.69,,,Senior,31,100
6654,6,Digital,03/06/2022,Salud,,73.18,80.34,Churned,12/06/2023,Cobertura,862.44,0,0,,,Senior,12,100
6655,6,",Digital",21/10/2023,Hogar,Salud,248.05,258.83,Churned,12/07/2024,Cobertura,1905.67,0,0,,,Soltero,8,100
6656,2,Digital,22/01/2020,Vida,,78.48,82.67,Active,,,4669.9,0,0,21/01/2021,21/01/2022,Pre-jubilación,60,100
6657,19,Digital,28/12/2022,Vida,,58.52,62.33,Churned,14/11/2024,Fallecimiento,1247.72,0,0,,,Soltero,22,100
6658,5,Digital,18/11/2022,Vida,Hogar,233.71,239.01,Churned,03/09/2024,Fallecimiento,4891.73,0,0,,,Senior,21,100
6659,6,Digital,11/06/2023,Vida,,88.76,97.33,Active,,,1560.3,0,0,10/06/2024,10/06/2025,Soltero,18,100
6660,14,Partners,23/04/2020,Hogar,,97.69,106.17,Churned,14/08/2022,Servicio,2760.15,0,0,,,Familia Joven,28,100
6661,19,Digital,16/01/2023,Vida,,59.69,62.32,Active,,,1335.12,1,2557.09,16/01/2024,15/01/2025,Senior,23,63
6662,20,Digital,03/09/2023,Vida,,94.12,100.24,Active,,,1449.34,0,0,02/09/2024,02/09/2025,Joven,16,100
6663,5,Digital,10/12/2022,Salud,,120.6,132.46,Active,,,2959.88,1,1507.04,10/12/2023,09/12/2024,Soltero,25,100
6664,18,Digital,21/12/2020,Vida,Hogar,185.85,200.81,Churned,12/01/2023,Precio,4511.46,0,0,,,Joven,25,100
6665,16,Partners,09/01/2023,Salud,,110.66,116.38,Churned,13/02/2024,Competencia,1454.79,1,3886.86,,,Familia Adulta,13,15
6666,5,Digital,20/05/2023,Hogar,Auto,377.89,413.93,Churned,05/02/2024,Cobertura,3090.78,0,0,,,Senior,8,100
6667,4,Digital,16/08/2022,Hogar,Vida,188.97,201.32,Active,,,5334.49,0,0,16/08/2023,15/08/2024,Familia Adulta,28,100
6668,14,Partners,18/12/2020,Hogar,,198.6,206.17,Active,,,9887.01,0,0,18/12/2021,18/12/2022,Joven,49,100
6669,20,Digital,31/10/2021,Salud,,80.6,83.21,Active,,,3035.18,0,0,31/10/2022,31/10/2023,Soltero,38,100
6670,17,Partners,08/09/2022,Vida,,66.05,67.17,Active,,,1914.83,0,0,08/09/2023,07/09/2024,Senior,28,100
6671,6,Digital,08/02/2022,Salud,,96.44,104.74,Active,,,3254.59,0,0,08/02/2023,08/02/2024,Familia Adulta,35,100
6672,12,Telefónica,28/05/2020,Hogar,,128.04,129.99,Active,,,7306.94,0,0,28/05/2021,28/05/2022,Joven,55,100
6673,13,Telefónica,01/11/2021,Vida,,45.32,47.73,Churned,05/08/2023,Precio,950.89,0,0,,,Soltero,21,100
6674,2,Digital,17/03/2022,Auto,Salud,269.11,278.36,Active,,,9170.89,0,0,17/03/2023,16/03/2024,Pre-jubilación,34,100
6675,3,Digital,20/07/2022,Auto,,210.94,214.15,Churned,10/11/2024,Fallecimiento,5668.15,0,0,,,Senior,28,100
6676,13,Telefónica,26/08/2022,Vida,,64.16 €,70.18,Churned,10/11/2024,Emigración,1728.57,0,0,,,Soltero,26,100
6677,11,Telefónica,02/11/2023,Hogar,Salud,190.88,202.57,Churned,30/10/2024,Insatisfacción,2276.71,0,0,,,Soltero,12,100
6678,7,Agentes,14/02/2021,Hogar,,163.43,165.84,Active,,,7877.02,0,0,14/02/2022,14/02/2023,Soltero,47,100
6679,3,Digital,15/05/2022,Salud,,136.83,140.38,Active,,,4387.68,1,1952.1,15/05/2023,14/05/2024,Soltero,32,100
6680,4,Digital,08/04/2020,Hogar,,130.59,133.96,Active,,,7109.27,0,0,08/04/2021,08/04/2022,Familia Joven,57,100
6681,8,Agentes,28/08/2023,Salud,,81.74 €,89.18,Active,,,1369.26,0,0,27/08/2024,27/08/2025,Senior,16,100
6682,8,Agentes,30/08/2021,Auto,,232.47,234.3,Active,,,9701.7,0,0,30/08/2022,30/08/2023,Familia Adulta,40,100
6683,8,Agentes,08/02/2020,Vida,,86.82,87.72,Active,,,4996.6,0,0,07/02/2021,07/02/2022,Joven,59,100
6684,8,Agentes,15/12/2022,Vida,Salud,157.79,167.1,Active,,,3653,0,0,15/12/2023,14/12/2024,Joven,24,100
6685,8,Agentes,06/04/2021,Hogar,,173.98,188.04,Active,,,8168.05,0,0,06/04/2022,06/04/2023,Familia Adulta,45,100
6686,3,Digital,22/12/2022,Vida,,42.17,43.48,Active,,,1022.25,2,6834.93,22/12/2023,21/12/2024,Senior,24,-85
6687,7,Agentes,15/12/2023,Vida,Auto,243.67,249.74,Active,,,2813.7,0,0,14/12/2024,14/12/2025,Joven,12,100
6688,7,Agentes,15/10/2022,Vida,,93.31,93.94,Active,,,2531.97,0,0,15/10/2023,14/10/2024,Soltero,26,100
6689,2,Digital,10/05/2020,Salud,,75.03,76.51,Active,,,4037.18,0,0,10/05/2021,10/05/2022,Familia Joven,56,100
6690,5,Digital,12/06/2020,Salud,,145.8,146.43,Active,,,8338.27,0,0,12/06/2021,12/06/2022,Senior,55,100
6691,7,Agentes,17/09/2023,Vida,,79.78,84.06,Active,,,1205.24,0,0,16/09/2024,16/09/2025,Pre-jubilación,15,100
6692,11,Telefónica,29/07/2022,Vida,,46.44,47.57,Active,,,1321.93,1,3957.65,29/07/2023,28/07/2024,Familia Adulta,29,55
6693,12,Telefónica,19/01/2023,Vida,,48.61,49.62,Active,,,1090.09,0,0,19/01/2024,18/01/2025,Familia Adulta,23,100
6694,3,Digital,23/01/2021,Vida,,65.55,65.57,Active,,,3030.3,0,0,23/01/2022,23/01/2023,Familia Joven,47,100
6695,14,Partners,21/10/2023,Salud,,105.61,105.81,Churned,13/10/2024,Servicio,1212.7,1,2614.63,,,Familia Adulta,11,53
6696,9,Agentes,25/10/2022,Vida,,80.63,88.56,Active,,,2086.58,0,0,25/10/2023,24/10/2024,Pre-jubilación,26,100
6697,17,Partners,17/02/2020,Hogar,,90.48,91.69,Active,,,5582.52,0,0,16/02/2021,16/02/2022,Joven,59,100
6698,14,Partners,09/08/2023,Vida,Auto,190.09,195.78,Active,,,3094.65,2,5543.3,08/08/2024,08/08/2025,Joven,17,87
6699,15,Partners,16/09/2023,Salud,Hogar,160.6,163.83,Active,,,2507.24,0,0,15/09/2024,15/09/2025,Familia Joven,15,100
6700,18,Digital,19/10/2021,Salud,,104.45,106.57,Churned,07/08/2022,Insatisfacción,945.24,0,0,,,Pre-jubilación,9,88
6701,9,Agentes,04/08/2022,Hogar,Salud,243.78,263.36,Active,,,7182.33,0,0,04/08/2023,03/08/2024,Pre-jubilación,29,100
6702,3,Digital,21/07/2020,Hogar,Auto,365.29,379.86,Active,,,18999.69,1,4666.4,21/07/2021,21/07/2022,Senior,54,100
6703,5,Digital,04/08/2020,Salud,,112.91,121.62,Active,,,5801.52,0,0,04/08/2021,04/08/2022,Familia Joven,53,100
6704,2,Digital,24/10/2022,Hogar,,148.71,149.87,Active,,,3894.12,0,0,24/10/2023,23/10/2024,Familia Joven,26,100
6705,16,Partners,03/04/2020,Hogar,,92.06,94.75,Active,,,5509.65,0,0,03/04/2021,03/04/2022,Joven,57,100
6706,7,Agentes,22/04/2022,Hogar,,167.85,172.85,Churned,08/07/2024,Cobertura,4253.82,1,693.26,,,Soltero,26,100
6707,6,Digital,03/05/2022,Salud,Vida,147.67,157.09,Active,,,4757.3,0,0,03/05/2023,02/05/2024,Senior,32,100
6708,7,Agentes,23/12/2023,Hogar,,106.75,112.44,Active,,,1276.69,1,3268.73,22/12/2024,22/12/2025,Soltero,12,27
6709,13,Telefónica,26/07/2022,Hogar,Auto,241.02,258.61,Active,,,6935.85,0,0,26/07/2023,25/07/2024,Soltero,29,100
6710,2,Digital,17/05/2020,Vida,,87.33,89.13,Active,,,5088.93,0,0,17/05/2021,17/05/2022,Familia Adulta,56,100
6711,7,Agentes,20/08/2021,Salud,,133.81,146.57,Active,,,5431.68,0,0,20/08/2022,20/08/2023,Joven,40,100
6712,17,Partners,07/01/2023,Hogar,,127.46,131.31,Churned,07/06/2024,Competencia,2224.7,1,1346.69,,,Senior,17,100
6713,8,Agentes,20/09/2023,Salud,,119.96,120.76,Active,,,1795.96,1,2994.69,19/09/2024,19/09/2025,Senior,15,68
6714,1,Digital,19/06/2020,Hogar,Auto,284.86,302.66,Active,,,16289.63,0,0,19/06/2021,19/06/2022,Soltero,55,100
6715,9,Agentes,27/08/2021,Vida,,73.18,77.6,Churned,25/04/2022,Insatisfacción,586.68,0,0,,,Soltero,8,79
6716,11,Telefónica,01/10/2020,Vida,,52.65,55.31,Churned,29/08/2022,Fallecimiento,1253.13,0,0,,,Senior,23,100
6717,2,Digital,21/12/2021,Vida,,70.73,72.54,Active,,,2667.02,0,0,21/12/2022,21/12/2023,Joven,36,100
6718,4,Digital,31/01/2021,Vida,,73.08,77.08,Churned,12/12/2022,Fallecimiento,1673.64,1,3683.87,,,Pre-jubilación,22,59
6719,17,Partners,27/12/2023,Vida,Auto,221.3,243.05,Active,,,2618.83,1,4551.35,26/12/2024,26/12/2025,Familia Adulta,12,96
6720,2,Digital,22/04/2023,Hogar,Vida,263.92,282.49,Active,,,5130.76,0,0,21/04/2024,21/04/2025,Soltero,20,100
6721,15,Partners,23/11/2021,Hogar,,192.15,203.66,Active,,,6783.18,0,0,23/11/2022,23/11/2023,Familia Adulta,37,100
6722,6,Digital,30/11/2020,Salud,Vida,144.11,151.95,Active,,,7170.26,0,0,30/11/2021,30/11/2022,Joven,49,100
6723,1,Digital,17/03/2023,Salud,,128.1,135.78,Churned,17/03/2024,Precio,1469.18,1,1956.15,,,Joven,12,77
6724,6,Digital,31/07/2023,Vida,,78.56,84.42,Churned,04/06/2024,Cobertura,778.24,0,0,,,Pre-jubilación,10,76
6725,16,Partners,27/07/2022,Salud,Auto,282.55,303.94,Active,,,8505.04,1,692.17,27/07/2023,26/07/2024,Joven,29,100
6726,9,Agentes,05/01/2021,Hogar,Salud,189.03,201.01,Churned,14/03/2022,Fallecimiento,2556.77,1,4199.01,,,Soltero,14,92
6727,9,Agentes,27/06/2022,Vida,,63.13,68.38,Churned,27/11/2024,Emigración,1840.09,0,0,,,Familia Adulta,29,100
6728,11,Telefónica,11/09/2022,Salud,,86.42,90.39,Active,,,2493.1,0,0,11/09/2023,10/09/2024,Familia Adulta,28,100
6729,3,Digital,06/08/2021,Salud,,73.18,79.27,Active,,,2928.5,0,0,06/08/2022,06/08/2023,Familia Joven,41,100
6730,15,Partners,18/01/2020,Hogar,Salud,179.3,193.46,Active,,,11084.59,1,3935.88,17/01/2021,17/01/2022,Joven,60,100
6731,17,Partners,11/04/2022,Vida,,92.31,97.25,Churned,05/12/2024,Emigración,3061.31,0,0,,,Familia Joven,32,100
6732,11,Telefónica,22/01/2023,Hogar,,178.82,190.55,Active,,,4163.63,1,4009.14,22/01/2024,21/01/2025,Familia Joven,23,100
6733,9,Agentes,10/04/2021,Salud,,73.68,80.8,Active,,,3269.87,1,1533.28,10/04/2022,10/04/2023,Pre-jubilación,45,100
6734,7,Agentes,22/03/2022,Vida,,40.8,42.71,Churned,05/05/2024,Competencia,1051.04,0,0,,,Soltero,25,100
6735,20,Digital,21/12/2021,Hogar,Vida,156.96,167.53,Active,,,5569.72,1,1177.82,21/12/2022,21/12/2023,Soltero,36,100
6736,11,Telefónica,25/04/2023,Salud,Hogar,202.17,203.55,Active,,,4115.67,1,1060.29,24/04/2024,24/04/2025,Familia Adulta,20,100
6737,1,Digital,26/10/2020,Vida,Hogar,168.67,185.51,Active,,,8223.96,0,0,26/10/2021,26/10/2022,Senior,50,100
6738,12,Telefónica,05/05/2021,Salud,,92.17,99.07,Active,,,4007.97,0,0,05/05/2022,05/05/2023,Senior,44,100
6739,14,Partners,20/03/2020,Hogar,,119.45,122.81,Churned,23/04/2022,Cobertura,2856.06,0,0,,,Soltero,25,100
6740,19,Digital,10/09/2021,Vida,,76.84,77.91,Churned,24/06/2023,Precio,1654.1,1,4997,,,Senior,21,54
6741,12,Telefónica,28/07/2021,Vida,,84.1,85,Active,,,3368.68,0,0,28/07/2022,28/07/2023,Familia Adulta,41,100
6742,15,Partners,15/07/2020,Salud,,147.93,157.47,Active,,,7901.75,0,0,15/07/2021,15/07/2022,Soltero,54,100
6743,20,Digital,27/04/2021,Vida,,81.98,85.54,Active,,,3710.7,1,1663.29,27/04/2022,27/04/2023,Joven,44,100
6744,18,Digital,16/11/2022,Salud,Hogar,240.69,248.17,Active,,,5930.81,0,0,16/11/2023,15/11/2024,Familia Adulta,25,100
6745,19,Digital,07/08/2022,Salud,,119.07,125,Churned,27/09/2024,Emigración,3054.44,0,0,,,Joven,26,100
6746,14,Partners,06/04/2021,Hogar,,129.4,133.75,Active,,,5731.82,0,0,06/04/2022,06/04/2023,Pre-jubilación,45,100
6747,1,Digital,09/12/2020,Hogar,,189.76,204.86,Active,,,9669.75,0,0,09/12/2021,09/12/2022,Familia Joven,49,100
6748,5,Digital,04/08/2022,Salud,,111.3,111.55,Active,,,3229.12,0,0,04/08/2023,03/08/2024,Senior,29,100
6749,7,Agentes,21/12/2022,Hogar,,150.03,152.83,Active,,,3580.03,0,0,21/12/2023,20/12/2024,Senior,24,100
6750,18,Digital,13/01/2020,Hogar,,137.51,141.57,Active,,,8048.42,1,1207.94,12/01/2021,12/01/2022,Senior,60,100
6751,1,Digital,06/01/2023,Salud,Vida,178.31,184.26,Active,,,4103.94,0,0,06/01/2024,05/01/2025,Familia Adulta,24,100
6752,20,Digital,19/08/2022,Auto,,247.05,259.76,Active,,,6934.74,1,3198.37,19/08/2023,18/08/2024,Familia Adulta,28,100
6753,1,Digital,13/01/2021,Auto,,151.97,161.2,Active,,,7013.92,0,0,13/01/2022,13/01/2023,Pre-jubilación,48,100
6754,8,Agentes,05/09/2021,Vida,,78.97,83.46,Active,,,3165.34,0,0,05/09/2022,05/09/2023,Soltero,40,100
6755,17,Partners,09/12/2021,Hogar,,172.72,176.35,Active,,,6172.22,0,0,09/12/2022,09/12/2023,Familia Joven,37,100
6756,18,Digital,10/07/2022,Vida,,98.57,107.56,Active,,,2863.41,0,0,10/07/2023,09/07/2024,Soltero,30,100
6757,15,Partners,30/03/2023,Hogar,,103.79,105.78,Churned,26/11/2024,Servicio,1977.11,0,0,,,Familia Joven,20,100
6758,20,Digital,30/03/2020,Hogar,,99.2,100.38,Active,,,5465.4,1,856.8,30/03/2021,30/03/2022,Joven,57,100
6759,3,Digital,14/07/2021,Vida,,41.94,43.9,Active,,,1701.33,0,0,14/07/2022,14/07/2023,Joven,42,100
6760,10,Agentes,30/09/2020,Vida,,77.68,80.76,Churned,30/04/2022,Cobertura,1549.12,0,0,,,Familia Joven,19,100
6761,1,Digital,16/10/2021,Vida,Auto,160.06,166.96,Active,,,6489.99,0,0,16/10/2022,16/10/2023,Familia Adulta,39,100
6762,8,Agentes,11/12/2021,Salud,Auto,233.96,242.21,Active,,,8824.43,0,0,11/12/2022,11/12/2023,Familia Joven,37,100
6763,20,Digital,26/06/2020,Hogar,,147.98,151.02,Churned,06/06/2021,Servicio,1700.63,0,0,,,Familia Adulta,11,100
6764,12,Telefónica,12/08/2021,Salud,,83.58,91.7,Active,,,3354.83,0,0,12/08/2022,12/08/2023,Soltero,41,100
6765,18,Digital,29/07/2021,Vida,Auto,267.63,285.66,Active,,,10479.55,0,0,29/07/2022,29/07/2023,Senior,41,100
6766,20,Digital,14/08/2021,Hogar,,194.26,195.77,Active,,,8201.84,1,2684.38,14/08/2022,14/08/2023,Soltero,41,100
6767,18,",Digital",22/08/2022,Salud,,110.3,111.56,Churned,28/08/2023,Emigración,1298.25,0,0,,,Joven,12,97
6768,9,Agentes,09/12/2023,Hogar,Auto,321.6,336.82,Churned,25/10/2024,Servicio,3284.15,0,0,,,Joven,10,100
6769,14,Partners,16/03/2020,Hogar,,91.66,99.78,Active,,,5452.45,0,0,16/03/2021,16/03/2022,Joven,58,100
6770,16,Partners,23/04/2022,Hogar,,124.01,131.05,Churned,14/07/2023,Cobertura,1658.45,0,0,,,Pre-jubilación,14,100
6771,5,Digital,13/10/2022,Auto,,215.69,227.87,Churned,21/02/2024,Competencia,3423.68,0,0,,,Familia Adulta,16,100
6772,16,Partners,16/01/2022,Hogar,,94.04,95.21,Churned,11/08/2023,Cobertura,1727.58,1,3969.81,,,Familia Joven,19,67
6773,20,Digital,17/03/2022,Salud,,113.53,113.55,Active,,,3998.83,0,0,17/03/2023,16/03/2024,Pre-jubilación,34,100
6774,2,Digital,06/05/2020,Salud,,93.9,102.87,Churned,20/07/2021,Competencia,1281.92,1,2657.48,,,Familia Adulta,14,53
6775,13,Telefónica,15/11/2023,Vida,,70.1,75.41,Churned,03/11/2024,Competencia,750.92,0,0,,,Pre-jubilación,11,100
6776,5,Digital,22/12/2023,Hogar,,165.03,171.18,Churned,20/07/2024,Insatisfacción,1191.37,0,0,,,Senior,7,94
6777,13,Telefónica,11/01/2021,Vida,,68.14,70.34,Active,,,3400.48,0,0,11/01/2022,11/01/2023,Joven,48,100
6778,18,Digital,25/01/2021,Vida,,57.89,58.87,Active,,,2674,0,0,25/01/2022,25/01/2023,Pre-jubilación,47,100
6779,17,Partners,03/04/2023,Vida,Salud,113.44,117.95,Churned,06/03/2024,Fallecimiento,1270.82,0,0,,,Familia Adulta,11,100
6780,13,Telefónica,03/04/2021,Vida,Auto,209.99,230.78,Active,,,9038.17,1,4447.64,03/04/2022,03/04/2023,Joven,45,100
6781,15,Partners,21/04/2021,Vida,,43.82,44.84,Active,,,1877.19,1,4984.74,21/04/2022,21/04/2023,Senior,45,95
6782,14,Partners,11/11/2021,Hogar,Vida,161.19,176.91,Active,,,6378.45,2,2584.11,11/11/2022,11/11/2023,Joven,38,100
